Index,demand
282,0.09520604600526068
283,0.07361023226644042
284,0.035487363381431825
285,0.10482379226427505
286,0.15778186482134118
287,0.2593003632183625
288,0.06579032705680904
289,0.04868208063840791
290,0.013396544180684018
291,0.04976171787053484
292,0.4230463147605077
293,0.04525417551314365
294,0.06790462955873582
295,0.2513819520431463
296,0.24769209128383027
297,0.024002870433447412
298,0.017050786901352265
299,0.029633714285122487
300,0.0534801711518145
301,0.11869290544672181
302,0.2594526109365429
303,0.07824364854135449
304,0.06960513167526755
305,0.25493191773260504
306,0.2216685643183939
307,0.13963532020926173
308,0.23691971166242623
309,0.388706082071402
310,0.09505369200386148
311,0.015459099923781597
312,0.047819887149186634
313,0.06635613260971043
314,0.056212624169516265
315,0.1489976883810924
316,0.7720799925290888
317,0.02883152828225817
318,0.056217619609160024
319,0.4681614933467759
320,0.013064449711646647
321,0.051288521415189095
322,0.23172265302602818
323,0.0097482902684001
324,0.03899286794144532
325,0.06660243345323096
326,0.017994938706691995
327,0.019201286692075176
328,0.08925516134783051
329,0.04091671707570723
330,0.06910600610870199
331,0.1359216767859312
332,0.14283316160796153
333,0.25089137542257367
334,0.2787088718416496
335,0.12339364946425595
336,0.05448965687897177
337,0.25132602783094526
338,0.24774332674469818
339,0.1101647500051511
340,0.6229973563052128
341,0.5184115760304376
342,0.29333601575707036
343,0.026638342237347783
344,0.11610429084461896
345,0.0442771713871279
346,0.036304725451777556
347,0.009247142239258875
348,0.009524706315130364
349,0.04712763920516341
350,-0.003030450773735748
351,0.019832712600322537
352,0.022572171097268928
353,0.033857631577272465
354,0.08211468753106207
355,0.09128570745493927
356,0.08783333526312766
357,0.09896796497895113
358,0.1317718609752622
359,0.09217986182369589
360,0.03172450635801671
361,0.10870861635191349
362,0.2614268252765254
363,0.03604728206860136
364,0.06661797350514347
365,0.6267943758773165
366,0.8145579861456097
367,0.46251954261033545
368,0.024068315216045792
369,0.03283752885109106
370,0.00654685080306216
371,0.056135557307074785
372,0.2712840066433533
373,0.061800855026887175
374,0.012208151716756451
375,0.05567191806683933
376,0.03958089308636091
377,0.04903176491231961
378,0.05240901514469487
379,0.0435717366677814
380,0.004257382566450979
381,0.24360748962478954
382,0.013908975033911364
383,0.012615339185506932
384,0.08557136621799584
385,0.0874615464245441
386,0.07067575723160117
387,0.1235369021143132
388,0.07779624147472927
389,0.056359782410961366
390,0.025863021370957945
391,0.09613208225360587
392,0.0985090123436142
393,0.10003527394464867
394,0.6698168371792759
395,0.8342343369573949
396,0.5795212948612168
397,0.05404243369812309
398,0.03860869064360074
399,0.07948210638627014
400,0.09512839859824566
401,0.24037576820737164
402,0.03578587747224065
403,0.07510840339616073
404,0.020338768161239962
405,0.045422865903417764
406,0.10182651685269845
407,0.24797140743298307
408,0.06272575672524427
409,0.48993772284123027
410,0.27527437751153594
411,0.12861245305847732
412,0.11443672743902628
413,0.08515605153162298
414,0.07520440733116587
415,0.1042630093174361
416,0.05215938143358677
417,0.035068069728293044
418,0.031423589539942245
419,0.10552981507265738
420,0.12339221326085156
421,0.06890968843381721
422,0.0680608224396872
423,0.027457189983604316
424,0.7496310241054062
425,0.9217223599670162
426,0.9378769725271946
427,0.05993438810401427
428,0.05914199920424032
429,0.24910754613556677
430,0.13479339771253257
431,0.036316503493252654
432,0.008191464295991461
433,0.017526938834316268
434,0.011993532294648836
435,0.031197786262711684
436,0.08213905743435976
437,0.03954730158194445
438,0.45475607140931407
439,0.4950307837180059
440,0.08126026414071255
441,0.08926252077584038
442,0.09836484858371455
443,0.25120990614987615
444,0.08226090846222986
445,0.24790502626212124
446,0.08104108456554798
447,0.03310803380710885
448,0.08646864006450614
449,0.10773168472973171
450,0.08509868336655335
451,0.05292998402836127
452,0.027651745542620662
453,0.27004286656737364
454,0.4820424457024636
455,0.15340518334606237
456,0.06798106612809798
457,0.05216771950080958
458,0.2533745877694654
459,0.0687953451213916
460,0.2532258710512021
461,0.030572498179161897
462,0.044175747588513226
463,0.031106370967994706
464,0.01628132461497119
465,0.017818871350527905
466,0.03578766422140747
467,0.04179700726007401
468,0.2514922214872445
469,0.49886686969679517
470,0.4510729817184691
471,0.45891362595624285
472,0.12483377101030313
473,0.1570692084276657
474,0.24647579023809052
475,0.439039088992506
476,0.0704167338995515
477,0.025767880386551
478,0.04203319903945992
479,0.04201334943472479
480,0.24908446861676983
481,0.14911380388500006
482,0.08085327950224044
483,0.27130011605864035
484,0.2903697903263899
485,0.2733382942667376
486,0.9217852241418539
487,0.0864145119627674
488,0.042116844543270415
489,0.11200501133391116
490,0.2439169380760483
491,0.031976559143359076
492,0.046739975847675364
493,0.4012080077579342
494,0.01442482412543237
495,0.06943884005599116
496,0.04011460972817438
497,0.0494370691391651
498,0.044181577530464686
499,0.23719650724190447
500,0.3884942772789777
501,0.4377555582082102
502,0.5051286350114105
503,0.37046909824506047
504,0.1557259020725018
505,0.15616845024054396
506,0.2609727701269364
507,0.022902584941279176
508,0.03159300946721527
509,0.13238554367025623
510,0.07780352608247235
511,0.053089285451642584
512,0.13891992528429267
513,0.15434321915414173
514,0.46519990527763155
515,0.13865864056483193
516,0.13773251249212107
517,0.05890301773185001
518,0.10002579313157611
519,0.08150949217691453
520,0.04104063585886169
521,0.023975168918181047
522,0.00768048681904171
523,0.012832659244102991
524,0.03739488971713209
525,0.05815630630230362
526,0.07094894923041777
527,0.08740564076687778
528,0.1475240836962066
529,0.4614470563935066
530,0.61786849771594
531,0.4033071857531172
532,0.4566691474739597
533,0.4797325549132777
534,0.09408396165579078
535,0.020849306995793317
536,0.06347429569489083
537,0.05984912957258516
538,0.1312946106426835
539,0.16950781357552633
540,0.08017056661222127
541,0.024018367558106365
542,0.05216129606099555
543,0.11774871662904443
544,0.02668571659544924
545,0.01421799870463373
546,0.04957861848837557
547,0.10254565167251353
548,0.04639957515261556
549,0.018169054210013788
550,0.03604501122748654
551,0.021052534114686598
552,0.007781158118613098
553,0.0332338702287542
554,0.06888733609283695
555,0.06068532089070064
556,0.0906887552141818
557,0.23698040670431778
558,0.5103173430723763
559,0.6098237612885241
560,0.4164971129124513
561,0.5129556745608691
562,0.4992716387296171
563,0.10675490070571654
564,0.04013353200083127
565,0.024333659613721685
566,0.0498732156269859
567,0.09544655812952021
568,0.013576520254348984
569,0.030545750357032955
570,0.43135462121334545
571,0.041709598837922246
572,0.018089847635463435
573,0.052805828018436224
574,0.03864452545668396
575,0.07050525758924876
576,0.025247575876802077
577,0.049098815938494925
578,0.019902480316918443
579,0.039575381547304125
580,0.00663375012274078
581,0.013601579291035514
582,0.028924912650122342
583,0.07581505366764366
584,0.0981828804011119
585,0.4705910638493763
586,0.3629491371764225
587,0.2528953419600226
588,0.5606020923013043
589,0.39089446975223396
590,0.36904134614012407
591,0.11088448416918646
592,0.037479371456089726
593,0.02852128402445229
594,0.04408565548957416
595,0.036670567730843893
596,0.036977708270459944
597,0.03852032316688679
598,0.06616739507885677
599,0.3913643457599746
600,0.07757936076658094
601,0.2347622584319298
602,0.029190729580967932
603,0.08770708115046297
604,0.08862409629554227
605,0.11053270167089674
606,0.2347683901191191
607,0.03871404933156872
608,0.026303460714751252
609,0.044233481463049444
610,0.14426776048287063
611,0.4340675797615433
612,0.34233420412533777
613,0.24938799735506692
614,0.12913332979895434
615,0.3880554828363547
616,0.15252634133146242
617,0.044045097475487203
618,0.02564935358797394
619,0.034900010504311386
620,0.049389959738044636
621,0.08994962955271199
622,0.2493975101477197
623,0.07231469726227427
624,0.24584179033844591
625,0.029738537930835002
626,0.06371571968680745
627,0.15282819944813114
628,0.038519021140176475
629,0.016647194748652554
630,0.11717426273610942
631,0.11797426883020973
632,0.024247448319730046
633,0.2513425147991779
634,0.23839487856834027
635,0.08709878540278934
636,0.06096548568297733
637,0.028065709858492924
638,0.06651073463101685
639,0.062212860781100415
640,0.04350908505553764
641,0.0834398549095552
642,0.2709794313818439
643,0.0648018858610771
644,0.045385412274099673
645,0.10350094958617945
646,0.09652383000857581
647,0.020625459505703454
648,0.01280286681436386
649,0.06732545944945767
650,0.03044938260268354
651,0.027651496234445516
652,0.1265345892517646
653,0.029022966256123266
654,0.026932828650682132
655,-0.00037908883509044956
656,0.04118316283242077
657,0.14897960545706188
658,0.3402366020362383
659,0.4373742584185374
660,0.025789203197992838
661,0.027714021823564215
662,0.021085239710570868
663,0.02734843444758913
664,0.039858883131913006
665,0.03502115485767084
666,0.06629449586744855
667,0.08652017446436963
668,0.019533548257615753
669,0.03155084840978921
670,0.01563196212840846
671,0.008703297189057761
672,0.06752205242615783
673,0.09021159630531184
674,0.2849143315516327
675,0.01666247904255953
676,0.008315015074062975
677,0.029783640144222905
678,0.06217754415203494
679,0.10124536623431178
680,0.2520370169769619
681,0.030562459569342657
682,0.014175066526067778
683,0.01270639043657076
684,0.0719569893235316
685,0.029221715333479628
686,0.030352923306622724
687,0.07321021424402316
688,0.09013260189236712
689,0.06384462796424833
690,0.019488884847726904
691,0.026729547003194853
692,0.2481141200406077
693,0.011802641506609845
694,0.03210852615189085
695,0.28293519198595685
696,0.06912486718196995
697,0.03755062964496169
698,0.011214490628136068
699,0.028799962253190918
700,0.06066312240277488
701,0.335275922450878
702,0.020946473721037365
703,0.022694500324233785
704,0.02595239831532575
705,0.03212307167741682
706,0.04775546060728633
707,0.10073413090122427
708,0.0729508758282493
709,0.133701799425084
710,0.08717349950672018
711,0.02835159801051956
712,0.03460720392125491
713,0.05420273492720293
714,0.02510944637269036
715,0.1381192918931491
716,0.010994153907421644
717,0.01756793989231495
718,0.05027314300738665
719,0.014901852447466314
720,0.10440403862310518
721,0.0581802963088022
722,0.01050635633620944
723,0.2673002288348978
724,0.4635556142347462
725,0.2763540005280948
726,0.0277695295828222
727,0.07263594110082525
728,0.03404361001531128
729,0.0719173876233331
730,0.07063177504184597
731,0.0657451429094901
732,0.5737998881927657
733,0.06237197495618067
734,0.031890398183462176
735,0.07878100807739294
736,0.0760612072569014
737,0.03926607379763083
738,0.12770509516883144
739,0.40304861903273703
740,0.07725869861920276
741,0.10957945257061949
742,0.014644942214386322
743,0.017734883810122264
744,0.028566311971251777
745,0.087792908459161
746,0.030569698806173856
747,0.015228426077674176
748,0.01905397730137235
749,0.05349264925705387
750,0.019895321283244873
751,0.022170746851199838
752,0.029184511079031295
753,0.012775541199774736
754,0.06442562973542654
755,0.028623594468837468
756,0.031171670597765343
757,0.012451792915123166
758,0.04089087520670581
759,0.08508800345355835
760,0.11690866190578197
761,0.015371132441302553
762,0.06377862816182303
763,0.4334595991100618
764,0.054562672981942145
765,0.07699606493984229
766,0.03195347212471353
767,0.04365741513578585
768,0.051324616413082225
769,0.12539159274260273
770,0.034609286992500585
771,0.004831043978501242
772,0.013323442964076584
773,0.04121368650825642
774,0.13328637494893505
775,0.013271813650411749
776,0.2279297097733771
777,0.024712120348161636
778,0.022924089069092636
779,0.049839012419303844
780,0.2601877193469745
781,0.052397930763564825
782,0.012987093678918872
783,0.016146424057724203
784,0.05028046659229781
785,0.025734985251688526
786,0.2532885425754289
787,0.06567663851080557
788,0.006150544614894781
789,0.0067921981522342575
790,0.05253804528993673
791,0.1055726165521068
792,0.08672552159182499
793,0.07333484113531749
794,0.06050849978615762
795,0.02467808783103846
796,0.036000480185210404
797,0.05771395798950897
798,0.23963534447388854
799,0.09775447581598745
800,0.00980561705041785
801,0.03188804781844942
802,0.014725096277428035
803,0.009120078778903619
804,0.013886772371322444
805,0.01755421424051019
806,0.016492891560028367
807,0.007712284944758542
808,0.006331282756823297
809,0.014825617995663457
810,0.007271538984999916
811,0.013747148115270844
812,0.03917074818159892
813,0.04620232858546466
814,0.08716813084428077
815,0.01001893452683752
816,0.008055487895823566
817,0.0996935949033973
818,0.13603414570280364
819,0.0006460137708922684
820,0.02798151726786933
821,0.009395109943581826
822,0.01799649658052456
823,0.021675650437405575
824,0.0159461761512664
825,0.010082153058565078
826,0.010460774451655552
827,0.011874821914261419
828,0.031357383053835286
829,0.027509558303991037
830,0.040580057166173036
831,0.016261527312299316
832,0.011754710531821373
833,0.009510656658320515
834,0.004243090210840416
835,0.008736914407800719
836,0.015415542599801345
837,0.07742082872231924
838,0.03046077481955084
839,0.04553448659960249
840,0.017001664709099924
841,0.020355103289811265
842,0.010318470641413112
843,0.06166682570618251
844,0.002227693915881254
845,0.005169123527861645
846,0.012032821040051584
847,0.06540504737292016
848,0.044609104401175464
849,0.047367165787887786
850,0.04663609557181934
851,0.01094097161937958
852,0.07865815806808707
853,0.018976161938507582
854,0.015042094111388071
855,0.04065398507185295
856,0.05258617781432013
857,0.09091389232173996
858,0.0242283193095046
859,0.03418070801407247
860,0.02637459493241112
861,0.02008810145013338
862,0.015152601354140247
863,0.013054662461527911
864,0.004815240787918034
865,0.012848566275639722
866,0.03018038477125519
867,0.00229737199789727
868,0.012140283181935815
869,0.051155952797394655
870,0.013845234180199414
871,0.11188086862279997
872,0.017692275156604795
873,0.01755185760117666
874,0.008576361035558902
875,0.009016453212940333
876,0.014238315674765311
877,0.04252851822274804
878,0.024812125759208527
879,0.01008629998444447
880,0.0180357635691515
881,0.012096193152703893
882,0.006649403184527874
883,0.055897980488364474
884,0.06945813788322848
885,0.014920630216713148
886,0.06295604291184065
887,0.02241016939799441
888,0.03316782959225409
889,0.07907969933300162
890,0.07140420585965129
891,0.034589998443181245
892,0.0993505026121149
893,0.058198572600441936
894,0.03741641491851089
895,0.03260118467313837
896,0.03597310323536972
897,0.08615912783700079
898,0.03454552600324506
899,0.06967543017134117
900,0.09357134026545176
901,0.11213737737005487
902,0.2525970693127291
903,0.1398004394582373
904,0.028544152962310436
905,0.10933301785588645
906,0.08148480022182823
907,0.38682644998349835
908,0.07861452543081515
909,0.09777029876094645
910,0.060095851530463124
911,0.006840546230398273
912,0.009987999643347576
913,0.27509493558073983
914,0.06976880771601071
915,0.5217858152193354
916,0.0953711026595196
917,0.04014821658847366
918,0.08913174916173147
919,0.05016673849745689
920,0.018517765287094656
921,0.0320443396937954
922,0.02370911890317882
923,0.016473688496325377
924,0.08381253128809268
925,0.07016726692435923
926,0.10196000117786663
927,0.4583983633169002
928,0.06988319023640678
929,0.043082732711858585
930,0.03148505034245063
931,0.11113569353496089
932,0.1040632946672985
933,0.027610786927459295
934,0.04343375224488376
935,0.03760704539542176
936,0.050326499755443704
937,0.04880093573157074
938,0.47775036602828236
939,0.0925857421508971
940,0.08898575100915711
941,0.26405819949427956
942,0.043655904731026145
943,0.435074510520706
944,0.017199886404181793
945,0.050051791387963326
946,0.06404834311019587
947,0.04277714268589236
948,0.03756601450187022
949,0.04436126498761166
950,0.03090186042953727
951,0.05634475234304873
952,0.0800962453408813
953,0.048790983089135
954,0.03208781513871191
955,0.04201407960622501
956,0.292130169038582
957,0.026387379541511866
958,0.017063445659426833
959,0.046413023289961886
960,0.05011921184145792
961,0.059500478599681175
962,0.03435333332327232
963,0.03673228583084097
964,0.04428265818846982
965,0.05639783058760042
966,0.024780360225592227
967,0.04898518331215107
968,0.11473427924203491
969,0.1180029708229576
970,0.008906224977080249
971,0.03204778606837095
972,0.015251339150088822
973,0.04596653194250109
974,0.28505922508865367
975,0.04579775194238514
976,0.07615622934335764
977,0.13396458948559234
978,0.2711514131139331
979,0.04754470450901098
980,0.031451212528163706
981,0.025568189953276067
982,0.01877304058773254
983,0.02483663799081988
984,0.05948002394286394
985,0.03279923559876412
986,0.08608355133055826
987,0.2704488174116696
988,0.2847706283982194
989,0.03185869936536647
990,0.026975777656203896
991,0.01623637370612719
992,0.018222823112310917
993,0.027239807315051878
994,0.04942487134688025
995,0.11710997016156158
996,0.031041762576801968
997,0.04765609501948366
998,0.01611904321976628
999,0.016532443202576116
1000,0.11014475572940452
1001,0.4422361015583507
1002,0.02871851972142523
1003,0.028785491948422635
1004,0.014052930374439016
1005,0.016305730232477843
1006,0.03165764805637178
1007,0.03393433670602877
1008,0.027883372316879228
1009,0.09655151933509745
1010,0.16344166619691186
1011,0.1187085839359461
1012,0.08922196006307513
1013,0.06618344664220452
1014,0.010948252489833216
1015,0.022234791215679638
1016,0.02446186630388493
1017,0.027086538452832914
1018,-0.008100911145082478
1019,0.04234923014477729
1020,0.042256629680746324
1021,0.245588046241533
1022,0.026726810360836968
1023,0.03959610275391806
1024,0.0240334290988074
1025,0.010109175565317935
1026,0.009845942406543878
1027,0.0174838355697017
1028,0.043894227965989845
1029,0.022469589342649622
1030,0.08133408161496986
1031,0.11824244322197786
1032,0.18149941223973734
1033,0.047151133544163185
1034,0.04797859451964177
1035,0.04858472439671766
1036,0.08299709058253324
1037,0.066468847400636
1038,0.040923329802978664
1039,0.08656064167167424
1040,0.018669809170929648
1041,0.020455982906998463
1042,0.10389545903527989
1043,0.016662565623652755
1044,0.016938169452929468
1045,0.023320225765664115
1046,0.046845052403888796
1047,0.06301873269618144
1048,0.2590479257536781
1049,0.2295395422368258
1050,0.26584374345226025
1051,0.04459627161907462
1052,0.03254585675417103
1053,0.0215206961800794
1054,0.042525074404092145
1055,0.046739777501063215
1056,0.06290082244356253
1057,0.05176563875553948
1058,0.4202501652605849
1059,0.09652757134680728
1060,0.03290523976023677
1061,0.11989858466512675
1062,0.05973662587860232
1063,0.04749769864813483
1064,0.035541853117529
1065,0.04138004252152773
1066,0.016357766951825593
1067,0.0570980951800616
1068,0.012489425778392758
1069,0.005356413338061417
1070,0.011206391659513749
1071,0.017524532371569194
1072,0.04427228028103708
1073,0.03354563529552827
1074,0.05158401045147477
1075,0.055049068182657666
1076,0.0947522902301399
1077,0.09196625033212212
1078,0.4671929628339282
1079,0.047746998631803685
1080,0.019962956093221636
1081,0.05087733190203378
1082,0.024785932376855092
1083,0.04193103775770011
1084,0.017784295513424035
1085,0.051909265838678574
1086,0.05751388375438708
1087,0.1148769551588936
1088,0.06348360728096535
1089,0.09102162018731667
1090,0.041583905080834725
1091,0.05983089590917422
1092,0.04505089828894087
1093,0.043065332189124575
1094,0.04145017516818707
1095,0.08985723078672678
1096,0.028557595107179593
1097,0.03663939052438532
1098,0.060606712504466295
1099,0.03675472736179834
1100,0.009532177287576781
1101,0.009222250641047284
1102,0.01640818254492374
1103,0.026610277820334975
1104,0.036966206279579084
1105,0.05942903879663887
1106,0.11589835438373391
1107,0.09223563961144204
1108,0.12725577863678583
1109,0.08247435667141093
1110,0.08421861282429802
1111,0.010336599532276822
1112,0.07497229051111096
1113,0.0172929203440953
1114,0.05015816071991455
1115,0.002434875726217151
1116,0.03326031547024756
1117,0.07447013591818348
1118,0.04538218016279609
1119,0.022663485590867238
1120,0.050239230424812945
1121,0.041679890883162665
1122,0.03878515707138689
1123,0.05241396418386182
1124,0.07241821125842898
1125,0.03889174351758519
1126,0.06483921408291494
1127,0.028118505538176193
1128,0.042387940335276805
1129,0.03390275447586726
1130,0.008531417412238201
1131,0.030533012831614498
1132,0.03514221267100351
1133,0.04960239336153546
1134,0.11666998943648232
1135,0.42956062015532925
1136,0.08803994669994067
1137,0.09355908398336443
1138,0.06222508089826598
1139,0.0583515000676877
1140,0.07402081421935358
1141,0.07413934008793768
1142,0.055588468373695785
1143,0.0016311395887701518
1144,0.024927950290614325
1145,0.2673397216818718
1146,0.0680997727755481
1147,0.07346973899485612
1148,0.07359211703275653
1149,0.07945382556228864
1150,0.034588605403550396
1151,0.04056001382219443
1152,0.022375937803768224
1153,0.014590336689999102
1154,0.02166528060389935
1155,0.07627135186369416
1156,0.04480202461824828
1157,0.04016549799414401
1158,0.10675779262269125
1159,0.4865773427319793
1160,0.06469597446027782
1161,0.1282045712290045
1162,0.2438493713184177
1163,0.05796043378244138
1164,0.2468734677246636
1165,0.2514237780591556
1166,0.07030561048814976
1167,0.04202916583844248
1168,0.04565171828801583
1169,0.09794610394461908
1170,0.26292474816787215
1171,0.06877847032647177
1172,0.25027420162972813
1173,0.11981196610194206
1174,0.07205577303280583
1175,0.026180183544249676
1176,0.01941825510777169
1177,0.009285587770315844
1178,0.016920567347303548
1179,0.0366678511070946
1180,0.04934166854803218
1181,0.01557557679356893
1182,0.11283228198687056
1183,0.12783365838984811
1184,0.09328682040776137
1185,0.07531642849036335
1186,0.027185309656583702
1187,0.10900783111983492
1188,0.2385247412647035
1189,0.2513365017634389
1190,0.06697300423068844
1191,0.006446757124927656
1192,0.04275766591794057
1193,0.016396625288171665
1194,0.04801351145624465
1195,0.42034870501354504
1196,0.047986397470729525
1197,0.052704708632167245
1198,0.27699482241828755
1199,0.24466484600926655
1200,0.01956233084914657
1201,0.008169207731486335
1202,0.02919218399154671
1203,0.05590564673869292
1204,0.12217270735629694
1205,0.12652809560561767
1206,0.08011526883325751
1207,0.06746976898216582
1208,0.2698606488204476
1209,0.22914353830237996
1210,0.1277778939233598
1211,0.23641834186974528
1212,0.384948857637205
1213,0.09640137022547815
1214,0.01572576186560746
1215,0.0499688290080267
1216,0.07205979301286092
1217,0.05612568724921317
1218,0.14820193568945847
1219,0.7867269075164885
1220,0.03917055674610531
1221,0.0512871770674111
1222,0.4477459551685796
1223,0.01061739741357254
1224,0.052467263839367784
1225,0.2409594215986553
1226,0.01710483154116467
1227,0.009656462759983825
1228,0.03940904505535225
1229,0.06238378084770328
1230,0.016342432675912885
1231,0.019951629690618138
1232,0.008332356013248015
1233,0.09055028655087288
1234,0.036770306677782236
1235,0.06036517314088314
1236,0.13751962206047702
1237,0.14397487008639462
1238,0.2431271525783371
1239,0.4299299810023922
1240,0.27273331355061126
1241,0.04643219205695291
1242,0.26624225273069
1243,0.2387040966357858
1244,0.1150768954056923
1245,0.6363988413435003
1246,0.4936109667505516
1247,0.3010888179288066
1248,0.02435033942802961
